acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.5251,-0.28151,0.72582,1.2028,0.81642,0.93833,1.0686,-19.358,0.78408,0.54435,0.47649,0.49678,0.42499,0.44525,0.43302,0.4348,46.953,53.04,-12.078,-6.3337,16.828,27.923,18.886,21.792,24.808,-432.5,46.743,0.60986,0.39331,1.9294,2.1064,1.8438,2.1013,1.935,74.254,80.002,7,5,9,7,7,7,7,5.7456,-15.185,13.585,95.51,82.97,84.912,54.965,45.766,82.496,43.173,40.951,44.322,39.383,31.958,160.17,-306.46,274.39,2032.8,1779.9,1808.6,1149.3,102.16,164.24,88.872,190.24,178.04,172.33,125.04,5,6,4,8,8,8,5,0.679,-0.081583,0.73267,1.0076,0.69018,0.74321,0.99992,82.455,22.326,0.037236,0.098797,0.036748,0.025793,0.041257,0.037329,0.023364,5.0926,7.8331,7.4425,-0.796,8.065,11.059,7.5522,8.1687,10.983,912.22,252.78,0.74,0.058,0.796,1.0635,0.75485,0.82505,1.0411,88.301,33.406,3,2,4,4,3,3,4,3.033,-6.3822,-0.067778,14.358,12.051,11.193,10.987,8.7001,9.8432,9.3288,9.8685,8.5808,9.8043,6.8502,65.092,-154.36,1.188,362.83,300.76,283.96,279.51,30.915,6.341,27.927,44.925,44.679,36.68,31.269,5,4,4,5,5,6,7,2
-0.73105,-0.53964,0.47568,1.4538,1.0771,1.162,1.1909,-26.142,1.5042,0.40973,0.77618,1.063,0.89135,0.64946,0.93004,0.78287,51.014,46.542,-17.459,-12.83,11.833,35.239,25.831,28.371,28.944,-595.18,67.958,0.14429,0.44263,3.6572,4.0789,2.927,3.8473,3.8602,85.004,85.553,7,4,6,6,6,6,6,0.0816,50.296,-7.3404,121.93,114.07,100.94,71.835,83.12,114.94,43.702,94.767,94.785,83.912,58.252,40.785,773.62,-174.02,1944.2,1826.7,1599.2,1157.9,114.92,284.1,64.512,386.44,379.85,292.85,261.95,5,4,5,4,5,5,5,0.72683,-0.068333,0.67617,0.99743,0.7323,0.68208,0.99341,84.28,19.795,0.0396,0.06019,0.020085,0.021233,0.039872,0.0191,0.021594,3.2735,4.1775,8.0005,-0.7195,7.4445,10.979,8.059,7.5079,10.936,928.85,220.39,0.798,0.053,0.703,1.0406,0.79976,0.70688,1.0388,89.079,25.695,4,2,5,4,4,4,4,2.7262,-3.2165,0.78508,9.6886,7.8968,6.202,8.7502,8.0456,3.1385,5.4149,5.0147,5.2974,3.2362,4.7494,60.032,-72.256,17.927,223.38,182.04,141.63,202.4,15,2.012,12.866,18.496,18.272,15.193,16.47,5,5,5,5,4,7,5,2
-0.57791,-0.3534,0.67757,1.1328,0.80571,0.8482,1.0008,-31.531,-11.185,0.41211,0.42363,0.31991,0.27067,0.39013,0.37617,0.23723,46.462,40.518,-16.007,-9.1458,19.187,31.239,21.842,23.399,27.995,-892.33,-275.2,0.32813,0.30664,1.314,1.9579,1.7846,1.9307,1.4346,52.642,76.36,9,7,7,8,8,8,7,-1.9833,-36.698,7.9677,66.203,61.708,58.038,32.008,29.554,54.452,21.26,34.012,35.28,36.742,17.753,-87.088,-655.7,159.98,1166,1084.1,1040.6,549.31,75.335,51.768,40.884,128.48,127.53,127.67,77.02,3,5,4,6,6,6,3,0.71093,-0.064133,0.72053,1.0248,0.71841,0.72864,1.0193,83.844,22.762,0.065408,0.085469,0.12118,0.057063,0.067388,0.11751,0.05933,4.3924,11.964,9.9995,-0.919,9.991,14.302,10.108,10.109,14.222,1171.7,310.97,0.791,0.059,0.988,1.1595,0.81597,0.98806,1.158,89.848,45.06,5,4,4,5,5,4,5,-7.8794,16.141,-12.27,29.044,21.817,25.995,21.347,15.577,23.5,34.146,39.701,25.211,37.991,34.003,-192.93,398.32,-278.14,708.56,541.82,629.19,513.73,8.11,79.817,8.963,143.52,89.499,137.69,119.28,4,5,5,6,6,6,6,2
-0.64962,-0.25791,-0.14929,1.1058,0.91572,0.78532,0.92047,-38.352,11.451,0.38357,0.70568,0.81462,0.7491,0.52687,0.77927,0.62258,51.864,36.931,-12.835,-4.3792,-4.2217,21.388,17.829,14.981,17.846,-806.36,215.12,0.42285,0.55225,2.0823,2.9519,2.0923,2.8001,2.824,75.392,80.421,8,4,4,5,6,4,6,93.236,81.989,41.966,303.24,294.88,265.25,124.94,97.362,297.81,46.759,143.49,147.85,157.72,78.525,1444.3,1368,705.43,4760.8,4640.2,4167.1,1932.1,233.08,499.5,102.87,501.32,500.73,500.06,252.4,1,4,2,4,4,4,2,0.18708,-0.12367,0.98392,1.3404,0.78047,1.1755,1.1793,33.354,26.945,0.61522,0.63212,0.4775,0.39617,0.41039,0.43937,0.42846,56.67,50.853,1.8345,-0.8095,10.705,14.612,8.4871,12.692,12.969,329.64,315.59,1.216,0.848,1.976,2.0261,1.5372,1.9916,2.0107,77.178,75.976,2,2,3,3,3,3,4,-8.2647,15.041,12.876,186.98,172.77,180.62,66.099,43.312,201.49,67.961,105.32,107.86,107.64,46.689,-162.9,368.54,366.65,4328.9,4017.3,4180.4,1500.8,123.23,268.78,103.6,456.02,455.56,455.83,160.48,5,3,4,5,5,5,7,2
-0.69329,-0.71537,0.55753,1.3593,1.1465,1.0479,1.0544,-20.991,-21.355,0.63929,0.53618,0.4567,0.58546,0.60311,0.46012,0.53537,40.825,46.284,-21.424,-22.376,17.074,42.147,35.714,32.584,32.494,-657.51,-654.62,0.94434,0.31128,1.6831,2.754,2.7472,2.0268,2.0231,54.304,83.884,7,5,7,7,6,8,7,-60.729,-66.245,38.712,184.59,152.3,149.35,134.25,112.73,104.73,123.6,114.75,88.113,94.678,120.31,-1191.4,-1302.3,816.31,3585.4,2948.3,2934,2584.9,102.15,58.582,316.57,443.98,324.49,316.63,443.94,3,5,4,6,5,7,4,0.3885,-0.023667,0.85267,1.026,0.51519,0.92695,0.96371,62.932,16.389,0.21585,0.3654,0.19327,0.16574,0.23628,0.16517,0.16901,10.14,45.467,4.0995,-0.211,9.498,11.233,5.4117,10.206,10.63,697.18,184.14,0.739,0.453,1.187,1.2358,0.86007,1.2189,1.2044,73.9,59.317,2,3,3,4,3,3,4,8.2013,-15.592,-4.7917,85.409,77.718,72.421,53.341,46.878,76.276,38.618,47.359,45.13,45.98,28.53,238.51,-330.06,-83.569,1937.2,1757.2,1637.5,1225.1,65.305,141.22,58.78,158.63,145.11,157.67,119.66,6,5,6,5,5,5,6,2
-0.43227,-0.63602,0.51398,1.2224,0.93774,1.0349,0.89078,-14.842,-22.316,0.3949,0.83707,0.52794,0.68835,0.74725,0.75013,0.28281,55.112,43.155,-12.134,-17.984,14.287,34.568,26.572,29.229,25.095,-400.41,-613.23,0.47095,0.1582,1.5557,3.8623,3.8539,3.7696,1.6615,75.965,60.104,7,5,7,7,9,6,7,12.438,50.806,-8.7147,146.62,127.56,118.27,105.33,82.353,99.744,76.807,53.903,49.433,62.345,34.831,240.14,890.34,-168.54,2630.3,2273.9,2159.6,1869.1,121.42,211.77,94.726,264.7,223.22,255.12,158.81,1,5,3,5,4,5,2,0.52325,0.12242,0.842,1.0807,0.65792,0.93151,1.0028,65.824,38.085,0.23758,0.37906,0.26541,0.29132,0.20723,0.23936,0.31934,20.018,32.388,5.9275,1.301,9.4935,12.16,7.3821,10.468,11.323,739.55,397.91,0.922,0.654,1.275,1.5758,0.93318,1.3243,1.5346,87.548,79.471,3,3,3,3,4,3,3,-17.159,24.747,-0.81078,123.84,116.52,103.58,69.156,72.534,130.94,46.226,97.764,96.166,93.683,52.326,-456.25,772.65,10.335,3185.7,2991.4,2655.5,1806.5,94.146,319.15,69.634,337.56,323.38,327.87,229.9,5,6,5,8,8,7,6,2
-0.62602,-0.58589,0.51604,1.0197,0.87005,0.79324,0.8207,-38.844,-33.107,0.13678,0.16493,0.089059,0.11802,0.15207,0.1209,0.10302,13.209,13.591,-14.478,-13.623,11.922,23.606,20.168,18.367,18.974,-883.25,-768.03,-0.38135,-0.2605,0.6311,1.2595,1.1482,0.96182,1.0532,-16.466,-8.6688,5,4,6,5,5,3,7,27.14,30.832,-18.512,59.631,51.122,50.066,40.717,20.091,39.951,27.34,33.225,31.657,32.201,22.979,345.99,424.45,-271.31,775.23,657.71,655.56,533.96,62.149,105.3,22.622,115.34,110.9,110.2,66.676,1,3,2,2,2,2,2,0.53942,-0.311,0.799,1.1363,0.76198,0.96417,1.0078,60.153,13.773,0.36674,0.52802,0.35604,0.50097,0.45037,0.43976,0.40869,15.322,38.332,6.079,-3.4125,9.3,13.049,8.6365,11.137,11.603,668.6,199.86,1.318,0.578,1.458,2.446,1.9639,2.0605,1.9654,79.721,70.104,3,3,3,3,4,3,3,15.762,-77.121,77.18,130.2,97.967,117.83,96.997,50.609,48.59,51.777,50.932,37.053,54.555,43.585,305.55,-1739.8,1820.6,2980.5,2211.9,2708.4,2248.3,86.28,20.61,175.79,232.85,191.51,230.89,178.36,4,6,4,4,4,5,4,2
-0.75663,-0.40325,0.085116,1.102,1.0399,0.58495,0.94516,-58.256,-15.46,0.59664,0.51665,0.37356,0.52506,0.5155,0.47831,0.41489,33.379,26.172,-24.498,-12.562,2.4623,35.387,33.403,18.48,30.594,-1892.4,-457.77,1.2817,0.21606,0.69263,2.677,2.6075,2.3502,1.9772,42.973,33.444,10,6,11,10,10,10,10,14.604,-20.405,9.4954,150.76,141.99,132.46,72.8,63.604,152.19,45.894,78.405,81.539,85.616,29.873,288.23,-354.85,169.53,2957.5,2786.1,2592,1434.1,120.23,265.05,144.47,329.29,329.2,323.02,144.52,4,5,3,6,6,6,4,0.64887,-0.37347,0.59933,1.074,0.84511,0.75494,0.95686,67.587,-12.803,0.41658,0.41843,0.38714,0.49792,0.42888,0.49861,0.42236,16.861,32.683,9.0965,-4.906,8.3365,14.893,11.712,10.342,13.355,963.43,-146.75,1.369,0.18,1.58,1.9936,1.4112,1.9601,1.6214,89.076,35.944,2,3,2,2,2,2,2,-44.045,19.919,-61.402,160.22,100.49,120.09,148.82,100.29,58.301,107.81,69.027,73.47,66.126,67.901,-1235,592.41,-1693.8,4221.2,2622.4,3171.1,3929.2,127.68,123.17,66.585,272.84,272.21,251.54,262.56,4,6,2,4,6,4,5,2
-0.97529,0.0054744,-0.29492,1.1303,1.0005,0.49031,1.1074,-77.862,14.044,0.34557,0.21507,0.47247,0.37412,0.33751,0.33158,0.38348,9.5697,22.407,-24.452,0.48315,-7.22,28.268,25.046,12.134,27.725,-1958.3,367.73,-0.18823,0.39258,0.51685,1.9917,1.5974,1.3672,1.9875,-55.346,61.433,6,6,7,5,5,5,5,33.083,-6.3189,21.74,144.03,134.85,130.92,65.149,55.792,148.24,35.062,79.43,85.221,76.293,39.283,796.24,-169.48,497.24,3166.8,2960.1,2882,1429.7,123,270.88,69.909,300.34,294.45,277.27,138.46,4,6,4,8,9,8,5,0.28183,-0.64575,0.67975,0.99306,0.7089,0.94754,0.74492,41.526,-61.457,0.10584,0.12111,0.11668,0.096293,0.13854,0.088237,0.10087,6.5115,10.874,3.029,-7.0425,7.4045,10.807,7.7164,10.319,8.1024,451.52,-684.56,0.398,-0.481,0.88,1.139,0.95217,1.0754,0.93234,53.194,-45.138,3,3,3,2,2,2,3,-12.482,-28.364,18.43,47.246,40.63,38.782,29.656,21.281,23.95,14.873,16.58,17.492,20.476,16.535,-284.27,-646.01,407.47,1082.4,937.15,881.56,673.67,16.402,10.915,55.488,83.063,77.607,79.513,60.465,5,4,3,6,6,5,4,2
-0.89431,-0.054258,0.37168,1.0455,0.93381,0.47147,1.0117,-74.197,6.8885,0.38609,0.26398,0.25861,0.35772,0.38341,0.22906,0.35665,14.584,19.533,-24.992,-1.5055,10.446,29.188,26.122,13.166,28.223,-2071.9,187,-0.19067,0.34351,0.94189,2.0712,1.9044,1.0196,2.0622,-27.557,36.317,7,4,7,8,9,7,8,-13.97,-8.0926,12.918,65.228,58.595,58.492,34.121,30.991,68.491,20.996,45.811,48.382,42.477,23.752,-288.81,-290.34,334.98,1451.9,1295.9,1304.2,758.89,23.628,156.78,47.668,200.34,200.32,177.57,104.15,5,7,7,9,9,9,6,0.36692,-0.78158,0.5225,1.0153,0.86748,0.94411,0.63918,36.645,-60.992,0.069884,0.099486,0.059776,0.069508,0.084425,0.072959,0.086313,6.6233,7.4384,4.1395,-8.534,5.8325,11.188,9.5215,10.37,7.1595,412.8,-661.01,0.523,-0.617,0.589,1.1862,1.0733,1.1283,0.78769,46.891,-46.104,3,3,4,4,4,3,4,-1.0061,-1.3998,-1.3084,30.002,25.75,27.067,17.114,15.686,27.644,15.802,18.043,17.928,15.914,13.891,-49.176,-10.303,-23.109,679.27,582.35,619.36,377.59,47.683,67.012,22.317,73.871,70.021,71.025,55.075,3,3,3,4,4,4,3,2
-0.70847,-0.20178,0.59943,1.2294,1.0083,0.87911,1.0495,-42.095,8.5193,0.54448,0.75771,0.52455,0.71554,0.61451,0.67938,0.56734,48.502,46.969,-17.746,-5.2515,15.033,31.075,25.524,22.286,26.411,-1019.9,211.04,0.26392,0.76807,2.0303,3.5986,3.0733,3.0988,3.0443,76.407,76.466,7,4,5,4,5,5,6,-1.0446,-20.699,-3.2883,101.07,96.038,84.17,54.012,55.192,92.123,28.052,45.35,47.95,47.915,27.971,-56.623,-465.79,-31.418,2059.7,1966.7,1717.6,1082.1,76.174,181.05,48.887,197.3,194.85,183.69,92.336,3,5,5,6,6,6,5,0.63425,-0.52142,0.4105,0.97259,0.85977,0.67725,0.79251,55.526,-32.773,0.21147,0.19947,0.22535,0.15047,0.11633,0.26576,0.1817,14.674,20.075,7.004,-5.813,4.7375,10.781,9.4689,7.6374,8.8186,610.94,-356.21,0.979,-0.158,0.73,1.2088,1.083,0.96874,1.0591,79.821,-6.2699,2,3,1,3,3,2,3,11.238,-50.052,-23.893,73.368,55.535,70.406,39.771,16.716,38.75,44.248,38.399,36.206,38.809,36.314,272.1,-1267.7,-643.69,1884.8,1405,1815,1037.2,49.268,4.634,18.598,134.56,134.12,134.52,114.54,5,4,3,4,3,3,3,2
-0.92547,-0.18019,-0.10257,1.0819,1.0134,0.44923,1.0121,-63.416,-9.8915,0.4355,0.36711,0.36634,0.42255,0.42643,0.32383,0.40164,30.4,26.235,-28.339,-5.5623,-3.278,33.135,31.061,13.726,30.974,-1883.5,-308.22,0.018799,0.48828,0.55542,1.8684,1.5965,1.6574,1.6848,45.751,49.194,8,5,8,10,9,9,10,10.008,25.668,42.833,129.14,101.75,111.65,89.213,67.127,90.931,65.385,47.919,52.181,45.788,49.7,185.14,503.93,991.66,2750.9,2163.2,2377.9,1897.5,88.46,228.51,131.68,229.51,229.33,228.68,151.16,3,3,3,5,6,5,3,0.84967,-0.4845,-0.18375,1.0293,0.98593,0.56785,0.89907,61.969,-25.138,0.13665,0.17912,0.23984,0.18133,0.1843,0.17537,0.13707,7.0021,8.8861,9.426,-5.3815,-2.127,11.437,10.945,6.3292,9.9844,682.27,-274.35,1.187,-0.263,0.256,1.3698,1.364,0.98003,1.1937,72.153,-13.194,4,3,4,4,4,2,4,10.734,-27.515,3.2672,45.227,41.817,39.698,21.636,20.52,41.615,16.509,34.82,35.192,34.075,18.345,256.68,-604.45,73.444,1024.9,947.28,892.42,501.73,74.634,23.11,42.5,131.52,124.46,121.29,77.608,5,6,4,6,6,6,6,2
-1.0162,-0.25024,0.10435,1.3607,1.2837,0.76064,1.1257,-55.994,5.1154,0.52727,0.94163,0.51589,0.81232,0.77004,0.79394,0.55935,34.192,30.421,-29.968,-7.4462,2.8026,40.117,37.89,22.368,33.153,-1632.8,126.5,-0.13013,0.89575,1.8972,3.8217,3.6759,3.706,2.2738,73.172,67.693,6,6,8,6,5,6,7,-35.277,-51.5,-19.291,150.37,125.94,116.02,103.03,71.168,109.11,89.575,76.931,67.279,95.265,61.082,-890.46,-1343.4,-480.09,3825.5,3215.9,2944.7,2607,118.05,120.12,52.591,318.6,307.5,295.92,289.91,4,6,5,6,6,6,7,1.0271,-0.16067,-0.38733,1.2109,1.1256,0.61176,1.1195,69.077,-1.5292,0.26173,0.47754,0.19108,0.27583,0.30553,0.21933,0.22869,7.7578,21.25,11.147,-1.274,-4.381,13.125,12.159,6.5889,12.19,766.95,6.1192,1.584,0.864,-0.065,1.7932,1.792,0.93182,1.5853,87.514,35.573,2,2,2,3,2,2,4,-50.861,60.404,-55.201,125.62,106.26,96.94,93.453,87.1,79.098,58.802,102.57,92.566,83.037,88.373,-1239.5,1451.6,-1273.5,2960,2530.7,2275,2188.2,92.134,300.55,18.963,344.9,314.35,301.15,305.66,3,5,4,3,4,4,3,2
-0.58139,-0.42054,0.56844,1.0292,0.79106,0.75146,0.88553,-42.36,-15.871,0.29297,0.40932,0.35274,0.38557,0.37215,0.47427,0.28782,42.029,29.431,-16.025,-12.016,15.882,28.796,22.082,21.158,24.65,-1151.5,-469.87,-0.082031,-0.0271,1.5049,1.7413,1.497,1.6574,1.5239,40.043,59.3,7,6,6,6,6,6,6,-9.2774,-16.665,8.9543,123.51,111.36,111.07,64.086,49.368,113.7,50.207,47.929,51.921,53.282,28.456,-210.44,-298.39,134.77,2293.7,2056.4,2074.2,1181.3,113.7,166.1,76.189,212.41,207.69,210.68,120.45,4,5,4,5,5,4,4,0.94187,-0.28487,0.2672,1.1627,1.0868,0.61285,1.034,66.102,-8.2345,0.45363,0.45823,0.3549,0.45505,0.43312,0.31137,0.4617,18.913,33.161,13.104,-3.428,3.6795,16.023,14.927,8.2627,14.434,939.75,-89.039,1.707,0.424,0.827,1.8926,1.7922,1.2538,1.8873,86.139,36.175,3,3,3,2,2,2,3,-5.5489,-24.912,65.323,194.12,156.15,150.51,151.74,126.7,120.77,106.99,89.787,77.42,87.092,89.737,-139.64,-833.48,1811.5,5028,4021.9,3858.8,4034.4,239.69,335.43,249.33,337.5,336.71,336.22,314.87,2,6,3,6,6,6,3,2
-0.84255,-0.25174,0.77849,1.4475,1.0795,1.0589,1.2815,-31.864,12.445,0.5288,0.57122,0.99254,0.91798,0.44267,0.91594,0.96103,53.629,46.329,-18.032,-5.4098,16.571,31.189,23.366,22.943,27.436,-727.79,242.69,0.25562,0.84741,3.6062,3.8269,2.0561,3.6126,3.8208,82.029,85.545,6,6,5,4,4,3,4,2.0793,-36.95,8.251,103.28,98.617,80.537,55.754,62.778,86.833,28.842,49.233,50.283,54.388,38.988,-10.511,-542.51,112.61,1366,1297,1048.3,755.48,120.91,146.8,72.363,192.07,190.18,170.35,123.86,4,3,5,3,3,3,3,0.88758,-0.2735,0.10117,1.0996,1.0042,0.52015,1.0112,71.293,-10.298,0.29857,0.36572,0.45512,0.25145,0.25257,0.37215,0.22667,14.528,25.925,9.621,-2.902,0.8745,12.01,10.946,5.7094,11.016,783.31,-114.57,1.249,0.353,0.911,1.5894,1.3024,1.4601,1.2552,86.704,27.308,3,3,2,4,4,3,3,12.289,-1.7073,1.0163,126.75,123.53,117.38,42.731,48.379,151.27,33.502,98.707,97.267,98.144,41.428,270.88,-211.59,42.105,2867.1,2790.8,2645.4,992.47,130.91,302.5,72.988,344.43,339.63,340.65,149.89,5,5,5,5,7,7,4,2
-0.67515,-0.47543,0.55585,1.3758,1.1545,1.0777,1.0047,-24.526,-14.784,0.49043,0.83835,0.43556,0.44702,0.5194,0.49457,0.42096,42.027,46.86,-19.572,-13.561,16.664,39.88,33.266,31.161,29.417,-699.03,-427.61,0.30688,1.395,1.3657,2.5063,2.2741,1.9298,2.0015,70.385,62.233,7,4,4,6,6,7,7,24.461,43.547,-0.49579,138.9,119.35,117.85,88.332,66.456,122.36,69.788,81.36,83.969,85.146,41.503,480.12,1010.2,-71.021,2784.6,2404.9,2346.9,1766.1,129.85,294.21,142.12,314.67,294.98,313.94,154.34,4,4,3,5,5,4,5,0.86767,-0.25408,-0.00075,1.0271,0.95086,0.47085,0.95559,69.668,-5.4612,0.22328,0.26518,0.42676,0.20777,0.15985,0.28463,0.23896,12.887,22.236,9.416,-2.756,0.1035,11.257,10.368,5.2629,10.445,761.81,-52.462,1.122,0.424,1.138,1.4298,1.1358,1.2959,1.2884,85.587,52.716,3,2,2,3,2,3,4,4.5123,-37.956,2.308,113.95,110.73,109.53,28.051,25.597,142.38,23.884,97.65,98.543,99.424,20.862,102.53,-940.82,52.378,2934,2847.7,2821.4,726.74,48.963,265,49.756,334.62,332.03,334.61,87.178,5,4,5,5,5,5,8,2
-0.66053,-0.56167,0.73671,1.4798,1.1651,1.1568,1.2226,-10.157,-3.4709,0.64936,0.6606,0.58292,0.52394,0.48319,0.53028,0.47915,54.407,45.844,-21.056,-18.19,23.766,47.496,37.333,37.086,39.291,-327.42,-138.67,0.72363,0.51587,1.8315,2.5182,2.4863,2.1262,2.3689,67.776,84.321,7,9,9,7,7,8,8,-23.458,-16.178,44.865,165.25,138.67,142.86,112.51,76.335,126.51,78.893,49.078,50.372,56.834,38.395,-510.91,-317.93,960.99,3484.5,2922.6,3010.2,2368.7,131.16,180.9,142.3,256.17,255.12,241.81,220.35,4,5,4,6,6,5,6,0.82017,-0.34925,-0.49833,1.1878,1.0488,0.82338,0.98833,61.896,-7.4397,0.23197,0.61562,0.2423,0.3004,0.31568,0.3195,0.22731,16.083,36.288,9.1075,-4.459,-5.478,13.265,11.737,9.2607,10.96,671.89,-119.86,1.329,0.565,0.048,1.8152,1.8008,1.4362,1.6062,88.127,51.93,3,1,3,3,3,3,3,35.724,50.531,24.609,175.62,151.61,143.81,122.62,112.6,136.31,83.615,103.42,106.17,85.38,77.098,871.52,1288.4,648.02,4021.9,3493.7,3259,2849.6,277.81,355.24,159.02,452.28,450.97,356.9,279.93,4,5,2,6,5,7,4,2
-0.61618,-0.38034,0.54109,1.2404,1.0712,0.8544,1.0103,-22.942,-5.7649,0.66313,0.83687,0.6097,0.87335,0.70218,0.87651,0.67064,57.133,45.131,-15.866,-9.7402,14.216,32.378,27.972,22.342,26.303,-578.24,-130.11,0.45605,0.58472,2.4346,4.0612,3.2633,4.0231,3.5765,80.524,78.936,8,3,6,7,6,6,7,7.9668,28.07,-27.221,125.31,98.915,113.87,85.75,52.441,98.367,74.931,56.791,55.197,57.292,38.583,138.58,535.28,-580.63,2526,2005,2299.6,1711.7,139.41,190.2,102.39,230.47,210.08,226.75,158.58,4,6,3,6,6,6,4,0.7076,-0.42993,0.5012,1.2042,0.98908,0.75386,1.0678,65.074,-26.715,0.4935,0.45594,0.55264,0.45485,0.37118,0.60957,0.36467,16.457,36.602,9.5075,-6.3385,7.499,16.876,13.707,10.886,14.851,895.84,-402.25,1.416,0.27,1.908,2.4893,1.5988,2.4811,1.9187,85.83,31.56,3,3,3,4,4,3,4,-29.177,-0.75458,-35.767,237.46,219.8,225.47,99.596,74.405,243.6,85.85,125.03,123.91,122.47,69.13,-677.74,53.14,-781.1,5448.8,5063.7,5170.4,2274.2,106.89,394.02,116.71,530.97,517.99,524.85,249.67,5,6,4,8,8,8,6,2
-0.819,-0.26794,0.39428,1.1166,1.0068,0.64021,0.98382,-52.607,-11.534,0.47738,0.50217,0.25364,0.42848,0.44676,0.35721,0.38166,32.518,32.067,-23.667,-8.3038,11.522,32.41,29.165,18.638,28.554,-1516.2,-361.08,0.16455,0.74316,0.85034,2.262,2.2271,1.4121,2.002,21.831,47.396,5,4,8,6,5,7,7,15.293,-1.918,8.0904,79.092,61.742,65.2,58.84,45.529,55.164,45.689,31.105,37.03,27.378,29.104,389.89,-54.886,147.68,1635.1,1284,1363.2,1196.4,107.04,115.78,92.47,148.16,138.13,115.84,119.7,4,6,3,4,4,5,3,0.79333,-0.35717,0.43575,1.0708,0.94274,0.58572,0.97624,66.733,-20.251,0.36962,0.25108,0.23396,0.19085,0.23637,0.29972,0.21308,15.786,27.088,8.9,-3.904,4.7715,11.988,10.584,6.4298,10.944,738.68,-221.74,1.37,0.101,0.788,1.3895,1.3869,1.1391,1.3726,84.962,7.1206,3,3,3,3,3,4,3,18.656,-3.209,-9.6997,140.9,134.93,130.61,58.587,57.46,161.08,36.793,102.25,103.51,98.452,39.37,414.39,143.78,-241.28,3554.7,3394.8,3294.7,1487.6,146.34,243.66,82.012,410.74,402.47,405.22,147.85,4,4,5,6,5,6,5,2
